id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,Fiction
PG4965,"Waverley; Or, 'Tis Sixty Years Since — Volume 2","Scott, Walter",1771.0,1832.0,['en'],5.0,"{'Jacobite Rebellion, 1745-1746 -- Fiction', 'Historical fiction'}",Text,1
PG4966,Waverley; Or 'Tis Sixty Years Since — Complete,"Scott, Walter",1771.0,1832.0,['en'],36.0,"{'Jacobite Rebellion, 1745-1746 -- Fiction', 'Historical fiction'}",Text,1
PG4968,Les Cinq Cents Millions De La Bégum,"Verne, Jules",1828.0,1905.0,['fr'],23.0,"{'Oregon -- Fiction', ""Distribution of decedents' estates -- Fiction"", 'New towns -- Fiction', 'Science fiction'}",Text,1
PG4969,The Belton Estate,"Trollope, Anthony",1815.0,1882.0,['en'],53.0,"{'Inheritance and succession -- Fiction', 'Love stories', 'Somerset (England) -- Fiction'}",Text,1
PG4982,A Rock in the Baltic,"Barr, Robert",1850.0,1912.0,['en'],19.0,"{'Prisons -- Fiction', 'Escapes -- Fiction'}",Text,1
PG4984,The Hidden Children,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],45.0,"{'Indians of North America -- New York (State) -- Fiction', 'New York (State) -- History -- Colonial period, ca. 1600-1775 -- Fiction'}",Text,1
PG4993,A Texas Ranger,"Raine, William MacLeod",1871.0,1954.0,['en'],56.0,"{'Texas -- Fiction', 'Western stories'}",Text,1
PG5006,Harriet and the Piper,"Norris, Kathleen Thompson",1880.0,1966.0,['en'],15.0,"{'Married people -- Fiction', 'Man-woman relationships -- Fiction', 'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction'}",Text,1
PG5007,The Poisoned Pen,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],13.0,"{'Detective and mystery stories', 'New York (N.Y.) -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction', 'Chemistry teachers -- Fiction'}",Text,1
PG5008,Katherine's Sheaves,"Sheldon, Georgie, Mrs.",1843.0,1926.0,['en'],6.0,{'Christian Science -- Fiction'},Text,1
PG5009,The Unspeakable Perk,"Adams, Samuel Hopkins",1871.0,1958.0,['en'],31.0,"{'Caribbean Area -- Fiction', 'Love stories', 'Entomologists -- Fiction', 'Heiresses -- Fiction', 'Disguise -- Fiction'}",Text,1
PG5051,The Morals of Marcus Ordeyne : a Novel,"Locke, William John",1863.0,1930.0,['en'],32.0,"{'Inheritance and succession -- Fiction', 'Guardian and ward -- Fiction', 'Scholars -- Fiction'}",Text,1
PG5052,Absalom's Hair,"Bjørnson, Bjørnstjerne",1832.0,1910.0,['en'],11.0,"{'Norwegian fiction -- Translations into English', 'Families -- Fiction', 'Parent and child -- Fiction', 'Attitude (Psychology) -- Fiction'}",Text,1
PG5054,The Dream Doctor,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],32.0,"{'Detective and mystery stories, American', 'New York (N.Y.) -- Fiction', 'Chemistry teachers -- Fiction'}",Text,1
PG5062,The Winds of Chance,"Beach, Rex",1877.0,1949.0,['en'],22.0,"{'Alaska -- Fiction', 'Gamblers -- Fiction', 'Fathers and daughters -- Fiction'}",Text,1
PG5067,The Rainbow Trail,"Grey, Zane",1872.0,1939.0,['en'],148.0,"{'Frontier and pioneer life -- Fiction', 'Western stories', 'Arizona -- Fiction'}",Text,1
PG5073,The War Terror,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],10.0,"{'Detective and mystery stories', 'Chemistry teachers -- Fiction', 'New York (N.Y.) -- Fiction'}",Text,1
PG5075,The Lion of the North: A Tale of the Times of Gustavus Adolphus,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],54.0,"{'Gustav II Adolf, King of Sweden, 1594-1632 -- Fiction', ""Thirty Years' War, 1618-1648 -- Fiction""}",Text,1
PG5076,The Spoilers,"Beach, Rex",1877.0,1949.0,['en'],40.0,"{'Gold mines and mining -- Alaska -- Fiction', 'Political corruption -- Alaska -- Fiction', 'Swedish Americans -- Alaska -- Fiction'}",Text,1
PG5079,Ziska: The Problem of a Wicked Soul,"Corelli, Marie",1855.0,1924.0,['en'],13.0,"{'Egypt -- Fiction', 'Reincarnation -- Fiction'}",Text,1
PG5080,"Magnum Bonum; Or, Mother Carey's Brood","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],58.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Religious fiction', 'Domestic fiction'}",Text,1
PG5081,Les Indes Noires,"Verne, Jules",1828.0,1905.0,['fr'],15.0,"{'Imaginary places', 'Coal mines and mining -- Fiction', 'Fantasy fiction, French', 'Scotland -- Fiction', 'Adventure stories', 'Civilization, Subterranean -- Fiction'}",Text,1
PG5082,Le chateâu des Carpathes,"Verne, Jules",1828.0,1905.0,['fr'],55.0,"{'Detective and mystery stories', 'Carpathian Mountains -- Fiction', 'Transylvania (Romania) -- Fiction'}",Text,1
PG5083,The Man of Feeling,"Mackenzie, Henry",1745.0,1831.0,['en'],64.0,"{'Failure (Psychology) -- Fiction', 'Benevolence -- Fiction', 'Psychological fiction', 'Sentimentalism -- Fiction', 'Gothic fiction (Literary genre)'}",Text,1
PG5086,Rainbow's End,"Beach, Rex",1877.0,1949.0,['en'],14.0,{'Cuba -- Fiction'},Text,1
PG5087,The Treasure-Train,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],12.0,"{'New York (N.Y.) -- Fiction', 'Detective and mystery stories, American', 'Chemistry teachers -- Fiction'}",Text,1
PG5090,I Will Repay,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],91.0,"{'France -- History -- Revolution, 1789-1799 -- Fiction'}",Text,1
PG5092,The Coming of Cuculain,"O'Grady, Standish",1846.0,1928.0,['en'],20.0,"{'Cuchulain (Legendary character) -- Fiction', 'Fantasy fiction', 'Mythology, Celtic -- Ireland', 'Historical fiction'}",Text,1
PG5093,The Little Minister,"Barrie, J. M. (James Matthew)",1860.0,1937.0,['en'],16.0,"{'Country life -- Scotland -- Fiction', 'Scotland -- Fiction', 'Deception -- Fiction', 'Clergy -- Fiction', 'Romanies -- Fiction'}",Text,1
PG5094,"The Romance of Elaine: Sequel to ""Exploits of Elaine""","Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],8.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG5095,Vingt Mille Lieues Sous Les Mers — Part 1,"Verne, Jules",1828.0,1905.0,['fr'],8.0,"{'Underwater exploration -- Fiction', 'Science fiction', 'Sea stories', 'Submarines (Ships) -- Fiction'}",Text,1
PG5096,Vingt Mille Lieues Sous Les Mers — Part 2,"Verne, Jules",1828.0,1905.0,['fr'],8.0,"{'Underwater exploration -- Fiction', 'Submarines (Ships) -- Fiction', 'Sea stories', 'Science fiction'}",Text,1
PG5097,Vingt mille Lieues Sous Les Mers — Complete,"Verne, Jules",1828.0,1905.0,['fr'],119.0,"{'Underwater exploration -- Fiction', 'Science fiction', 'Sea stories', 'Submarines (Ships) -- Fiction'}",Text,1
PG5099,Heart of the Sunset,"Beach, Rex",1877.0,1949.0,['en'],55.0,"{'Mexico -- History -- Revolution, 1910-1920 -- Fiction', 'Texas, South -- Fiction', 'Western stories'}",Text,1
PG5102,The Path of a Star,"Duncan, Sara Jeannette",1861.0,1922.0,['en'],9.0,{'British -- India -- Fiction'},Text,1
PG5105,Tartarin Sur Les Alpes,"Daudet, Alphonse",1840.0,1897.0,['fr'],4.0,{'Alps -- Fiction'},Text,1
PG5106,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 1","Richardson, Major (John)",1796.0,1852.0,['en'],1.0,"{'United States -- History -- War of 1812 -- Fiction', 'War stories'}",Text,1
PG5107,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Volume 2","Richardson, Major (John)",1796.0,1852.0,['en'],2.0,"{'United States -- History -- War of 1812 -- Fiction', 'War stories'}",Text,1
PG5108,"The Canadian Brothers; Or, The Prophecy Fulfilled: A Tale of the Late American War — Complete","Richardson, Major (John)",1796.0,1852.0,['en'],3.0,"{'United States -- History -- War of 1812 -- Fiction', 'War stories'}",Text,1
PG5111,The Real Diary of a Real Boy,"Shute, Henry A. (Henry Augustus)",1856.0,1943.0,['en'],11.0,"{'Boys -- Fiction', 'Diary fiction'}",Text,1
PG5112,"Citation and Examination of William Shakspeare, Euseby Treen, Joseph Carnaby, and Silas Gough, Clerk","Landor, Walter Savage",1775.0,1864.0,['en'],10.0,"{'Dramatists -- Fiction', 'Biographical fiction', 'Spenser, Edmund, 1552?-1599 -- Fiction', 'Shakespeare, William, 1564-1616 -- Fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction', 'Essex, Robert Devereux, Earl of, 1566-1601 -- Fiction'}",Text,1
PG5114,Ardath: The Story of a Dead Self,"Corelli, Marie",1855.0,1924.0,['en'],22.0,"{'Angels -- Fiction', 'Reincarnation -- Fiction', 'Religion -- Fiction', 'Paranormal fiction', 'Time travel -- Fiction'}",Text,1
PG5118,The American Senator,"Trollope, Anthony",1815.0,1882.0,['en'],40.0,"{'Political fiction', 'Legislators -- Fiction', 'Courtship -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction', 'Americans -- Great Britain -- Fiction'}",Text,1
PG5119,The Lion and the Mouse; a Story of an American Life,"Klein, Charles",1867.0,1915.0,['en'],0.0,"{'Capitalists and financiers -- Fiction', 'Revenge -- Fiction', 'Women authors -- Fiction', 'Love stories', 'United States -- Social life and customs -- 1865-1918 -- Fiction', 'Supreme Court justices -- Fiction', 'Children of the rich -- Fiction'}",Text,1
PG5121,Dark Hollow,"Green, Anna Katharine",1846.0,1935.0,['en'],51.0,"{'Judicial error -- Fiction', 'Detective and mystery stories', 'Executions and executioners -- Fiction', 'False testimony -- Fiction', 'Widows -- Fiction'}",Text,1
PG5122,The Trail of the Lonesome Pine,"Fox, John",1863.0,1919.0,['en'],56.0,"{'Cumberland Mountains -- Fiction', 'Love stories'}",Text,1
PG5124,"Henrietta's Wish; Or, Domineering","Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],6.0,"{'Domestic fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",Text,1
PG5126,Robur-le-Conquerant,"Verne, Jules",1828.0,1905.0,['fr'],20.0,"{'Aeronautics -- Fiction', 'Science fiction'}",Text,1
PG5128,The Young Carthaginian: A Story of The Times of Hannibal,"Henty, G. A. (George Alfred)",1832.0,1902.0,['en'],62.0,"{'Carthage (Extinct city) -- History -- Fiction', 'Punic War, 2nd, 218-201 B.C. -- Fiction', 'Rome -- History -- Republic, 265-30 B.C. -- Fiction', 'Hannibal, 247-182 B.C. -- Fiction'}",Text,1
PG5129,The Prodigal Judge,"Kester, Vaughan",1869.0,1911.0,['en'],17.0,{'North Carolina -- History -- Fiction'},Text,1
PG5135,The Fortune of the Rougons,"Zola, Émile",1840.0,1902.0,['en'],96.0,{'France -- History -- 1848-1870 -- Fiction'},Text,1
PG5140,He Knew He Was Right,"Trollope, Anthony",1815.0,1882.0,['en'],83.0,"{'Married people -- Fiction', 'Domestic fiction', 'Husbands -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Psychological fiction'}",Text,1
PG5142,Graustark,"McCutcheon, George Barr",1866.0,1928.0,['en'],37.0,"{'Graustark (Imaginary place) -- Fiction', 'Love stories', 'Adventure stories', 'Imaginary places -- Europe, Eastern -- Fiction', 'Kings and rulers -- Fiction'}",Text,1
PG5143,The Auction Block,"Beach, Rex",1877.0,1949.0,['en'],25.0,{'New York (N.Y.) -- Fiction'},Text,1
PG5145,The Heart of the Hills,"Fox, John",1863.0,1919.0,['en'],9.0,"{'Kentucky -- Fiction', 'Bildungsromans', 'Environmental protection -- Fiction', 'Mountain life -- Fiction', 'Cumberland Mountains -- Fiction'}",Text,1
PG5148,Rodney Stone,"Doyle, Arthur Conan",1859.0,1930.0,['en'],87.0,"{'Boxing -- England -- Fiction', 'Boxing stories'}",Text,1
PG5149,Gold of the Gods,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],11.0,"{'Incas -- Fiction', 'Detective and mystery stories', 'Chemistry teachers -- Fiction', 'Science fiction', 'New York (N.Y.) -- Fiction'}",Text,1
PG5150,The Ear in the Wall,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],22.0,"{'Detective and mystery stories', 'New York (N.Y.) -- Fiction', 'Chemistry teachers -- Fiction'}",Text,1
PG5151,The Exploits of Elaine,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],8.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG5153,Rung Ho! A Novel,"Mundy, Talbot",1879.0,1940.0,['en'],35.0,{'India -- Fiction'},Text,1
PG5155,Cæsar's Column: A Story of the Twentieth Century,"Donnelly, Ignatius",1831.0,1901.0,['en'],50.0,"{'Social problems -- Fiction', 'Dystopias -- Fiction', 'Science fiction', 'Twentieth century -- Fiction', 'New York (N.Y.) -- Fiction'}",Text,1
PG5156,Beechcroft at Rockstone,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],15.0,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Domestic fiction', 'Upper class -- England -- History -- 19th century -- Fiction'}",Text,1
PG5161,The Treasure,"Lagerlöf, Selma",1858.0,1940.0,['en'],27.0,"{'Sweden -- History -- 1523-1718 -- Fiction', 'Swedish fiction', 'Bohuslän (Sweden) -- Fiction', 'Murder -- Fiction'}",Text,1
PG5162,Agatha Webb,"Green, Anna Katharine",1846.0,1935.0,['en'],44.0,"{'Detective and mystery stories', 'Trials (Murder) -- Fiction', 'New England -- Fiction', 'Women -- Crimes against -- Fiction'}",Text,1
PG5163,Guy Garrick,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],13.0,"{'Detective and mystery stories', 'Criminal investigation -- Fiction', 'Kidnapping -- Fiction', 'Gambling -- Fiction'}",Text,1
PG5164,The Beetle: A Mystery,"Marsh, Richard",1857.0,1915.0,['en'],186.0,"{'Egyptologists -- Fiction', 'British -- Egypt -- Fiction', 'Egypt -- Antiquities -- Collection and preservation -- Fiction', 'Revenge -- Fiction', 'Monsters -- Fiction', 'Politicians -- Fiction', 'London (England) -- Fiction', 'Horror tales', 'Champnell, Augustus (Fictitious character) -- Fiction', 'Paranormal fiction'}",Text,1
PG5165,Innocent : her fancy and his fact,"Corelli, Marie",1855.0,1924.0,['en'],16.0,"{'Love stories', 'Fiction'}",Text,1
PG5169,"Hardscrabble; or, the fall of Chicago: a tale of Indian warfare","Richardson, Major (John)",1796.0,1852.0,['en'],4.0,{'Indians of North America -- Fiction'},Text,1
PG5172,Aladdin O'Brien,"Morris, Gouverneur",1876.0,1953.0,['en'],6.0,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'American fiction -- 20th century'}",Text,1
PG5174,Allan and the Holy Flower,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],117.0,"{'Quatermain, Allan (Fictitious character) -- Fiction', 'Hunting guides -- Fiction', 'Plant collecting -- Africa -- Fiction'}",Text,1
PG5175,Pearl-Maiden: A Tale of the Fall of Jerusalem,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],41.0,"{'Historical fiction', 'Jerusalem -- History -- Fiction'}",Text,1
PG5176,Corpus of a Siam Mosquito,"Sills, Steven David Justin",,,['en'],23.0,{'Fiction'},Text,1
PG5179,A Siren,"Trollope, Thomas Adolphus",1810.0,1892.0,['en'],10.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG5182,The Old English Baron: a Gothic Story,"Reeve, Clara",1729.0,1807.0,['en'],57.0,"{'Nobility -- Fiction', 'Gothic fiction (Literary genre)', 'Great Britain -- History -- Henry VI, 1422-1461 -- Fiction', 'England -- Fiction', 'Inheritance and succession -- Fiction', 'Historical fiction'}",Text,1
PG5187,Miss Minerva and William Green Hill,"Calhoun, Frances Boyd",1867.0,1909.0,['en'],34.0,"{'Southern States -- Fiction', 'Aunts -- Fiction'}",Text,1
PG5194,The Ivory Trail,"Mundy, Talbot",1879.0,1940.0,['en'],87.0,"{'Adventure stories', 'Africa -- Fiction'}",Text,1
PG5195,Cape Cod Stories,"Lincoln, Joseph Crosby",1870.0,1944.0,['en'],28.0,"{'Cape Cod (Mass.) -- Fiction', 'Short stories, American'}",Text,1
PG5196,Their Mariposa Legend: A Romance of Santa Catalina,"Herr, Charlotte B. (Charlotte Bronte)",1875.0,1963.0,['en'],4.0,{'Santa Catalina Island (Calif.) -- Fiction'},Text,1
PG5200,Metamorphosis,"Kafka, Franz",1883.0,1924.0,['en'],8821.0,"{'Psychological fiction', 'Metamorphosis -- Fiction'}",Text,1
PG5202,The Golden Lion of Granpere,"Trollope, Anthony",1815.0,1882.0,['en'],22.0,"{'Vosges Mountains (France) -- Fiction', 'Historical fiction'}",Text,1
PG5218,The Satyricon — Volume 01: Introduction,Petronius Arbiter,20.0,66.0,['en'],19.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5219,The Satyricon — Volume 02: Dinner of Trimalchio,Petronius Arbiter,20.0,66.0,['en'],58.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5220,The Satyricon — Volume 03: Encolpius and His Companions,Petronius Arbiter,20.0,66.0,['en'],12.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5221,The Satyricon — Volume 04 : Escape by Sea,Petronius Arbiter,20.0,66.0,['en'],9.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5222,The Satyricon — Volume 05: Crotona Affairs,Petronius Arbiter,20.0,66.0,['en'],12.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5223,The Satyricon — Volume 06: Editor's Notes,Petronius Arbiter,20.0,66.0,['en'],11.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5224,The Satyricon — Volume 07: Marchena Notes,Petronius Arbiter,20.0,66.0,['en'],14.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5225,The Satyricon — Complete,Petronius Arbiter,20.0,66.0,['en'],1378.0,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",Text,1
PG5227,Sant' Ilario,"Crawford, F. Marion (Francis Marion)",1854.0,1909.0,['en'],13.0,"{'Aristocracy (Social class) -- Fiction', 'Conspiracies -- Fiction', 'Love stories', 'Rome (Italy) -- Fiction', 'Jealousy -- Fiction'}",Text,1
PG5228,"Ayesha, the Return of She","Haggard, H. Rider (Henry Rider)",1856.0,1925.0,['en'],198.0,"{'Ayesha (Fictitious character : Haggard) -- Fiction', 'Adventure stories', 'Immortalism -- Fiction', 'Fantasy fiction', 'Asia -- Fiction'}",Text,1
PG5229,Felix O'Day,"Smith, Francis Hopkinson",1838.0,1915.0,['en'],13.0,"{'Runaway wives -- Fiction', 'New York (N.Y.) -- Fiction', 'Irish -- United States -- Fiction'}",Text,1
PG5230,The Invisible Man: A Grotesque Romance,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],1189.0,"{'Mentally ill -- Fiction', 'Scientists -- Fiction', 'Psychological fiction', 'Science fiction'}",Text,1
PG5231,The Way We Live Now,"Trollope, Anthony",1815.0,1882.0,['en'],403.0,"{'Satire', 'Commercial crimes -- Fiction', 'Capitalists and financiers -- Fiction', 'London (England) -- Fiction', 'Mate selection -- Fiction'}",Text,1
PG5233,The Iron Trail,"Beach, Rex",1877.0,1949.0,['en'],66.0,"{'Alaska -- Fiction', 'Western stories'}",Text,1
PG5234,The Confessions of Harry Lorrequer — Volume 1,"Lever, Charles James",1806.0,1872.0,['en'],10.0,{'Fiction'},Text,1
PG5235,The Confessions of Harry Lorrequer — Volume 2,"Lever, Charles James",1806.0,1872.0,['en'],0.0,{'Fiction'},Text,1
PG5236,The Confessions of Harry Lorrequer — Volume 3,"Lever, Charles James",1806.0,1872.0,['en'],3.0,{'Fiction'},Text,1
PG5237,The Confessions of Harry Lorrequer — Volume 4,"Lever, Charles James",1806.0,1872.0,['en'],9.0,{'Fiction'},Text,1
PG5238,The Confessions of Harry Lorrequer — Volume 5,"Lever, Charles James",1806.0,1872.0,['en'],14.0,{'Fiction'},Text,1
PG5239,The Confessions of Harry Lorrequer — Volume 6,"Lever, Charles James",1806.0,1872.0,['en'],10.0,{'Fiction'},Text,1
PG5240,The Confessions of Harry Lorrequer — Complete,"Lever, Charles James",1806.0,1872.0,['en'],80.0,{'Fiction'},Text,1
PG5241,The Eye of Zeitoon,"Mundy, Talbot",1879.0,1940.0,['en'],37.0,"{'Armenia -- Fiction', 'Adventure stories'}",Text,1
PG5247,The Old Wives' Tale,"Bennett, Arnold",1867.0,1931.0,['en'],96.0,"{'Domestic fiction', 'Sisters -- Fiction', 'Women -- England -- Fiction'}",Text,1
PG5248,"The ""Dock Rats"" of New York; Or, The Smuggler Band's Last Stand",Old Sleuth,1837.0,1898.0,['en'],5.0,{'Smuggling -- Fiction'},Text,1
PG5250,Nana,"Zola, Émile",1840.0,1902.0,['fr'],154.0,"{'Prostitutes -- France -- Fiction', 'Young women -- France -- Fiction', 'Man-woman relationships -- Fiction', 'French fiction -- 19th century', 'France -- History -- Second Empire, 1852-1870 -- Fiction'}",Text,1
PG5251,The Long Vacation,"Yonge, Charlotte M. (Charlotte Mary)",1823.0,1901.0,['en'],18.0,"{'Upper class -- England -- History -- 19th century -- Fiction', 'Vacations -- Fiction'}",Text,1
PG5253,The Maid of the Whispering Hills,"Roe, Vingie E. (Vingie Eve)",1879.0,1958.0,['en'],14.0,"{'Northwest, Canadian -- Fiction'}",Text,1
